derivation	phrase	key
sha512:m/49'/0'/0'/0/4	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	13u3kHFjwGMW1bPDuatbCJM79ULU3rj3WA
sha512:m/49'/0'/0'/0/5	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	14vLbHGokdt9AwPLZR7k28WMmUro5T3Nif
sha512:m/49'/0'/0'/1/0	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	12LQ5jXvJomLXvmykC1uHxF5FXT7R3apnH
sha512:m/49'/0'/0'/1/1	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	1P4VTrVmks6yQqSuFQDNCFfNcNbYZmDKAA
sha512:m/49'/0'/0'/1/2	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	18tyAR45PWEVygWdseBQG9gPbsM7ooVAfd
sha512:m/49'/0'/0'/1/3	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	19ShrVmaX7yeYiC1J8mVMBTJtMPdv3uX9S
sha512:m/49'/0'/0'/1/4	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	15SjtkcDf4wWNmapaipTUXnzLrPW7ZsHf3
sha512:m/49'/0'/0'/1/5	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	1KKL4E9ZoEunV7vfJwj397hMusJwyWm7gA
sha512:m/84'/0'/0'/0/1	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	1PJCopYJYYjzopYKjfvQ5S8yo4PovtyV16
sha512:m/84'/0'/0'/0/2	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	165ELDK7EUJNkki8YUhCbTjFkffyJPYTR5
sha512:m/84'/0'/0'/0/3	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	1CmUFQyYrfoQgQVqnsNHgFGttPjGmikcgC
sha512:m/84'/0'/0'/0/4	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	1ErwXbzodFF57hTMT8qkvgjy2dzd8LnyM4
sha512:m/84'/0'/0'/0/5	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	19xxBj5LiuC3vfTVY1ErKSVA3ScpGJjWG2
sha512:m/84'/0'/0'/1/0	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	1Bskc6MmUeseBVhCaDpr3Jw2Eicd5QPh2U
sha512:m/84'/0'/0'/1/1	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	1C68Lop8BFfjzLFnrKEf5KWFzhhHYf6Sk5
sha512:m/84'/0'/0'/1/2	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	1HgLAPhUDSWnwqvfFrCc2WP8Lu1Uxgph88
sha512:m/84'/0'/0'/1/3	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	19AR2368qwV73mB5EUG5sDfi59kfeGr7BU
sha512:m/84'/0'/0'/1/4	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	1DSC71SsVKaidvKstTPJSwj8Bu79bkfMaE
sha512:m/84'/0'/0'/1/5	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	15fXm4fNAU4ZeVH1Zt77skj1kxvydCh74A
sha512:m/86'/0'/0'/0/1	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	1MuR3EqjKRAhQLNXSzRFgZ1kBdWjxRwtyM
sha512:m/86'/0'/0'/0/2	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	158AUgG61rKehqpFY42r8HyQDVdmhzpKN4
sha512:m/86'/0'/0'/0/3	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	13sbsxXLzfjjFCDM1xRScYFHzYVJZZeRkY
sha512:m/86'/0'/0'/0/4	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	14t7nTTJV9KJ3toGpgD59zfNJugN2BoLb4
sha512:m/86'/0'/0'/0/5	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	14jwFkUt97cEE8UJ8Tupj5Wmy2QsHeA7ww
sha512:m/86'/0'/0'/1/0	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	1HJ19jEMQJaL4iW4vZGvpv8BkjpUPi8SaN
sha512:m/86'/0'/0'/1/1	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	1CiKEjf3Lv5Yys5HC48izC4eNsWhMo89wC
sha512:m/86'/0'/0'/1/2	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	16Gf2qGaythvSW5H6MFa1rFd6jY5PQsHxo
sha512:m/86'/0'/0'/1/3	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	17rdAW7YhGonFfaasc7Z9uy35jfmUYHNfr
sha512:m/86'/0'/0'/1/4	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	1GGDM9DkWtfQxvUtbkto5uiKUnSjZppHUr
sha512:m/86'/0'/0'/1/5	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	1L8zZZbkMciTi6zhaZNpkB5U9bMJ4i6HsS
sha512:m/44'/0'/1'/0/0	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	1QC2YoCKd8KDVvPDXuPVkYqAgcynFDd7hP
sha512:m/44'/0'/1'/0/1	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	1A2DBq2NAvv1PF1BSQ5jPTz6SUTJTidFnr
sha512:m/44'/0'/1'/0/2	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	1Mn4QX3cmmid9FVyfQDyPm49onmq37iDY9
sha512:m/84'/0'/1'/0/0	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	1GmSrccvzAV13xDuhuYzERHUAPH5hsHkyZ
sha512:m/84'/0'/1'/0/1	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	1Fnkczynm5qPzQyHAB9EUS74ANwJg5uTj2
sha512:m/84'/0'/1'/0/2	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	1CjtozjoM7Qpu5QrQZpvpmdZnPMRwjDsWm
sha512:m/0	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	1AFQZ3x8gc3EvhGrHSUGNKScuM26grnEBL
sha512:m/0/0	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	15NGSgBFHv1a4YQQrxvvYQcbp4ReyFhnzb
sha512:m/0/1	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	1ALcq1pM97NnveP4ZMGgRtZWJcJYjjpou7
sha512:m/1/0	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	1LiQKYerLLjNCyeKDfX24EnzBroY1QCnNh
sha512:m/0'	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	1BGuEMsckHM1YfykZwYNeapbHHNjqsx5pr
sha512:m/0'/0	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	1ickDZ8AfhJ1NeuwXwLd9Q5RPEzG8G2sC
sha512:m/0'/0/0	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	1KcWGcuiQGdBtwrhLgCZ8ExRS58QNBW44V
sha512:m/0'/0'	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	1NUJWkBauVRDgqHigrUSzw3iHcB7dFtrR7
sha512:m/0'/0'/0'	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	1AdWukB7Q4zECCc3HNFFmL9Pm2gsHeH2ob
sha512:m/1	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	1LAumS61G9dQ7hXyVT14KqcPBKxgPaWsoT
sha512:m/2	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	19ReT72YmSLmwJvmVVbUXT1jkGB8uYQ9V5
sha512:m/44'/0'/0'	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	17CcPiZsuQenpVBY9tRUeSNzC4aBHmrZsB
sha512:m/49'/0'/0'	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	1PhXtCcaTJZEw5h6SaiM9jM57quScYyhu8
sha512:m/84'/0'/0'	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	1GyfsmSNFAyvx8bxbxM8FBGBmYnYi2dvGi
sha512:m/32'	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	1AHoFpRqNBHeKn29CKXsNKr1ZjdoWvGB2p
sha512:m/0'/1	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	1BAt26YiuwrEi3tuwWDxFHj9s8Uth5gb6C
sha512:m/1'/0	Let me explain why, and this might be the first time you're hearing this, bitcoin was designed to be a 51% att	1FT8o3QCQ9UrfkGUwuKiW3vGXu66RTcsxV
bip39:m	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1J2CsZPJdZ5bb1QKJcSZPLHyxAvv4DrytL
bip39:m/44'/0'/0'/0/1	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	17CnKSbYgK16aspz3PcJ4BDXzYiqghPHTN
bip39:m/44'/0'/0'/0/2	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1FMntTGHMr4Mn7ZnwbDqA84gDDbtV5jrRT
bip39:m/44'/0'/0'/0/3	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	17etLCrEwEhMFgeGemrQ8QePD5GN9QeC8R
bip39:m/44'/0'/0'/0/4	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	19bRrESfRdzryra4rGeSvC3RtwQLPihQNE
bip39:m/44'/0'/0'/0/5	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1E9bwEGifYT3TNZCNqVMvtLo5BtEnawYBS
bip39:m/44'/0'/0'/1/0	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1G2CVaP6iGfdew2bZiDtA5PcF1ckeRv8Fb
bip39:m/44'/0'/0'/1/1	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	13pa9az25Vhqom46vgKYoKTWahMoA7kZnR
bip39:m/44'/0'/0'/1/2	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	15E9huCiPmjvZ6obgTrqbULWW3Y97cEJdy
bip39:m/44'/0'/0'/1/3	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	19K3C6KsF1qrqPsYbU2RFTwzRWvDFCPE89
bip39:m/44'/0'/0'/1/4	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1PjfBU4CD5GZBLS3zttyALqTyFypkHtwCG
bip39:m/44'/0'/0'/1/5	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1GbmxbCAfGRvazZgqn741bUN5xWBgiYzg6
bip39:m/49'/0'/0'/0/1	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	16zQ29Xkxp2Gu8YQjZDYRj3RDtUyrCbuer
bip39:m/49'/0'/0'/0/2	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	17gZcwD3Y1WorwQm1phG583xErdtyzAcU7
bip39:m/49'/0'/0'/0/3	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1QF8x7XpzGbZ7XcaVQnp1xU7nMHDERuQ1v
bip39:m/49'/0'/0'/0/4	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	15BUPx2aGFNgYmzcFrZACv6bJaUTYiXBb5
bip39:m/49'/0'/0'/0/5	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1BecqAHbPGConMW8rGUvjzpXhU3iU4VvCM
bip39:m/49'/0'/0'/1/0	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1D4GEDgGsWhn641QE4u2yAzxGQAPD1zjHB
bip39:m/49'/0'/0'/1/1	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1PsR39TYeysY4HDaxFPwFfqrgbBpNcuHNa
bip39:m/49'/0'/0'/1/2	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1PPHon9QgnTHaMKgRaCEMakDjrr2psBdsw
bip39:m/49'/0'/0'/1/3	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1G4yeCNvD3A6GzynPeFtj5J5J9seyisyPe
bip39:m/49'/0'/0'/1/4	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1HYp8jZFiQUWxX8iPkpHGWfgdgBg96i2Ww
bip39:m/49'/0'/0'/1/5	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1LfRbLTKpLRupPEnjBszTn4uWK8Arie6ov
bip39:m/84'/0'/0'/0/1	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	18Kg6eXugupPT34gdQuPcSqmKXeQdT2wPN
bip39:m/84'/0'/0'/0/2	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1BQ2SreQ87jBL7LYp9PZskkuhPiNH9ERgp
bip39:m/84'/0'/0'/0/3	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1Q9nFTmhu7eQceMLX1Kbdkaw2gaxzFNgED
bip39:m/84'/0'/0'/0/4	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	16V1JyVKBG44rYJu1Kdgnha6dY955cQAkc
bip39:m/84'/0'/0'/0/5	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1xbvNwf9wDmE8PtWHSPMVFxfPtkmSGFdW
bip39:m/84'/0'/0'/1/0	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1JgZyaE3QFFPdKuoKSHmyLS4b3pRh15bSN
bip39:m/84'/0'/0'/1/1	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	18LeQvLjZaQFcBEus4twKzKUd1qHdbu62Z
bip39:m/84'/0'/0'/1/2	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1AttHLhYGXF6pXo3t5kUa6rADQvX9jTb4w
bip39:m/84'/0'/0'/1/3	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1MzQWV1FRrguia2LVxEZQcmFMWTTm1pXmc
bip39:m/84'/0'/0'/1/4	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	13A5azBik9rioW99qXzBDYd4bmPpcjDSLv
bip39:m/84'/0'/0'/1/5	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1Fo8ahzEGai5NPXUJfNo8uLcQwMS1toYYT
bip39:m/86'/0'/0'/0/1	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	19tQU7ePVMSsofVosXU5zbkMyBEZNRPBJ2
bip39:m/86'/0'/0'/0/2	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	17hfz7HztDS5HKwdVKFJhNAVu7NKPmjBAf
bip39:m/86'/0'/0'/0/3	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1HriR35hvzxvcM3HyQC9Garm4VSSdzJaXc
bip39:m/86'/0'/0'/0/4	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1PCM9UcYQPAWPcVA13kEEzXTSS4MgXZUsw
bip39:m/86'/0'/0'/0/5	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1EgzP65XwbhkQTEYbb1E4epNqwdDLCAdgW
bip39:m/86'/0'/0'/1/0	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1GSfhfuUoA6gQKtAUgw8dciZdWuVBfPCj1
bip39:m/86'/0'/0'/1/1	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1GK3noPRmXH7nwXCEKd9GNJhVNDrbf6fYD
bip39:m/86'/0'/0'/1/2	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1PAHVtmvjHVckdN76q7YJs5bsrwiSWHFzU
bip39:m/86'/0'/0'/1/3	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1FBYRdfRDZ3Q1NaqopSbvy9fAJPH5wGGog
bip39:m/86'/0'/0'/1/4	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1AuzCbPFDjivMsrK8DVgdPbi5VyPhcH1GB
bip39:m/86'/0'/0'/1/5	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1LbKvGUBFzS6eMoQQw7iuufd7s1NXyoMES
bip39:m/44'/0'/1'/0/0	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1AVN4QQfQsifdyPrTUrSpJuDky1fPgEJix
bip39:m/44'/0'/1'/0/1	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1L5AsDDFjCBps6VLU8v2LdWLao5FBwWYyP
bip39:m/44'/0'/1'/0/2	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	17EU3BNdAiA8S584gLaKZkuQmykEoTNg51
bip39:m/84'/0'/1'/0/0	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1GNgnwSqW8uKY1iPiAW2YDinT2xVaPhWgL
bip39:m/84'/0'/1'/0/1	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1P79AJBf8bN4hmgaFa5NKBbq5V5JLUsX6x
bip39:m/84'/0'/1'/0/2	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1QH43LbDzLaBQSLKZdRgcdcbdEntNnh7UU
bip39:m/0	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1PAwahoAsHdFQvnim1VQP1NYXim56ZAx3W
bip39:m/0/0	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	187SRGpyktRdSavPJcmSKqNc8KrYy8YYpT
bip39:m/0/1	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1EMm3ZyHz8ErT62m8RkMshGJ75khVQu9gF
bip39:m/1/0	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1Muk8wyBbzucDP5a7gNMamxgCB6YkEXjwd
bip39:m/0'	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	14SRMJZ1eLpLqH7fMnbo7cqB3qhdTSChz3
bip39:m/0'/0	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1MzuXxDomHAbTik6J7q9vqtvsXhYAHAM7
bip39:m/0'/0/0	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	19rzpcgJ1iDuAzh269Dep7M85EYq6f2uGF
bip39:m/0'/0'	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1J7sJ6tD8vCHkfCrp8qeHajSidSjfWU1Gi
bip39:m/0'/0'/0'	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1CnbBQYKXDVgeXt6MgxxPxiM9seRwm7cxc
bip39:m/1	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1KMz1RfQafTgtz9dDyZ8984UHvNiGtQhXs
bip39:m/2	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1VgbzGAfTWWXxKwFc7n4ipiardzTYLJrZ
bip39:m/44'/0'/0'	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	189ZTHv2rRHWMFwNZmkJuupLCe8nDWPFSA
bip39:m/49'/0'/0'	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1EHrpqopvjefYsdDmjTq3g5eon83TDAiEN
bip39:m/84'/0'/0'	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1B2rsUz7meUdpsUSHb4Uy5KbGNKhgBSPgJ
bip39:m/32'	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	121a7bTJriKynb7n1ASRr5Vax6HTu1xLR2
bip39:m/0'/1	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	15fJQA3MRhnR39bwdMtjb9Uga8NUTdKHbi
bip39:m/1'/0	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1JCRWYAifPkxevTwiTw79N3uSymL72YE1E
bip39_pw_btc:m	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1GZdeUQ1MgGax3QwLPcm25qKk8T9du6XHP
bip39_pw_btc:m/44'/0'/0'/0/1	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	16nDnP6T6QnP1zrMXLjsaTXWLymsnywdKn
bip39_pw_btc:m/44'/0'/0'/0/2	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1KBYdSpFtGsb67NHNRfu18VtqhqE4RVWSE
bip39_pw_btc:m/44'/0'/0'/0/3	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1CNvDzMrkmWK96xQ8LXFEJrNu7o8FkAri5
bip39_pw_btc:m/44'/0'/0'/0/4	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	16ZMdr1ZsdupRSQtqGzcwCDoPupgkMAoJ2
bip39_pw_btc:m/44'/0'/0'/0/5	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	18URuJdNesd5xEDMfbcFhi3ffLEVbDFGfH
bip39_pw_btc:m/44'/0'/0'/1/0	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1PUMrKC5qUVFAsGEMv6rwzrc54x8U8PYk5
bip39_pw_btc:m/44'/0'/0'/1/1	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	13gdBRG9MnwgFxp9MExAyGVrChSK2VjHjw
bip39_pw_btc:m/44'/0'/0'/1/2	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1A9S2YND5ohv3xPZzDk2sFeFAikwHFbfgn
bip39_pw_btc:m/44'/0'/0'/1/3	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1CN3tchznkDuZ4LaMzKzi2d7JdAirJzCvU
bip39_pw_btc:m/44'/0'/0'/1/4	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1M9tb26ixnw5yjSC4h1SKekPupAcPp1fdK
bip39_pw_btc:m/44'/0'/0'/1/5	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1GRyogT84FTxHrEZjgp3quC7Kgm4KJ8Hn5
bip39_pw_btc:m/49'/0'/0'/0/1	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1NM83d7cYCvyTsxn7qk4QpWnjVayQa7eQh
bip39_pw_btc:m/49'/0'/0'/0/2	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	19srqYKNZzogkPrbL47QAwGoZmpu6Ndf1M
bip39_pw_btc:m/49'/0'/0'/0/3	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1QGPfRBAyAPZsebnuHPRaZjNMRe7iYKRxd
bip39_pw_btc:m/49'/0'/0'/0/4	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1A5y5wGdKBiEcCBRhuV29CtmHmW8sjEyXS
bip39_pw_btc:m/49'/0'/0'/0/5	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	15AYunAiHEow6LmMDgzKBHLdruK8S4vNVn
bip39_pw_btc:m/49'/0'/0'/1/0	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1Nw1QzBL75kxsqrYe8fJbRp2zqc5y7TcRp
bip39_pw_btc:m/49'/0'/0'/1/1	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	19LAqhrC3G9B3DLzkNzCzcezy8KJKRM42r
bip39_pw_btc:m/49'/0'/0'/1/2	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	16NN5UubtzxeiZJDoa6xoDBnico3ihantZ
bip39_pw_btc:m/49'/0'/0'/1/3	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	194xMpA7gZ41qD7L8A29SCtZNU8pLNxLSu
bip39_pw_btc:m/49'/0'/0'/1/4	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1PhXoxgBLGCkMi3AUa7KQxs3moQkV5MrSa
bip39_pw_btc:m/49'/0'/0'/1/5	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	15aGvtgjbgEPii7QBMadv8diZHMwmaD3Ud
bip39_pw_btc:m/84'/0'/0'/0/1	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1BiqnthWBD7nrirUeefemke1CsGvBMGKmF
bip39_pw_btc:m/84'/0'/0'/0/2	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1BYFW1kQBRUVqL2qrEwpbus5qbH7qyuQSc
bip39_pw_btc:m/84'/0'/0'/0/3	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1LgaGESeuHRb5bmxSFt1Fufmezwcbevp6h
bip39_pw_btc:m/84'/0'/0'/0/4	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1CYP9irGNiAUTQBtveAPAGCwkPrtZEKWKT
bip39_pw_btc:m/84'/0'/0'/0/5	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	14e7wzPx9rNMNoKRHDhMnu685nNfkVxqkZ
bip39_pw_btc:m/84'/0'/0'/1/0	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1A8vgtVKabsEZvgyct1EGoBDW8M5gPuEz3
bip39_pw_btc:m/84'/0'/0'/1/1	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1LKBLP1xfYKzbXnuYrdmMoBxV5ifkEha2v
bip39_pw_btc:m/84'/0'/0'/1/2	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	1HnVdS7PGkDMAAnzf2GCQ8XMYwHRh9ZMBQ
bip39_pw_btc:m/84'/0'/0'/1/3	Shitcoins, fiat and gold will starve to death as the result of Bitcoin's insatiable conquest of all available 	19Ja1dG4mPi7SwmvJxx4u7ELa9jQ4PHZ5s
